"sNR","mode","MHz","rxTime","senderDXCC","flowStartSeconds","senderCallsign","senderLocator","receiverCallsign","receiverLocator","receiverAntennaInformation","senderDXCCADIF","submode"
-9,"FT8","14.075438","2022-10-15 19:39:27","United States",1665862767,"KC1QBY","FN44RG","WZ9Z","EN60TS",,291,
-11,"FT8","14.075431","2022-10-15 19:39:29","United States",1665862769,"KC1QBY","FN44RG","AC8ZF","EN82ew60",,291,
-17,"FT8","14.075438","2022-10-15 19:39:30","United States",1665862770,"KC1QBY","FN44RG","NM4P","EM77FH","GREENSBURG KY",291,
-16,"FT8","14.075435","2022-10-15 19:39:30","United States",1665862770,"KC1QBY","FN44RG","WD4GBW","FM17ek67lb","Dipole",291,
-12,"FT8","14.075573","2022-10-15 19:39:31","United States",1665862771,"KC1QBY","FN44RG","VE3TKB","EN92ix","Beacon Op2 every 08:12",291,
-14,"FT8","14.075546","2022-10-15 19:39:32","United States",1665862772,"KC1QBY","FN44RG","KC8PYO","FM08XQ",,291,
8,"FT8","14.076329","2022-10-15 19:39:41","United States",1665862781,"KC8IQ","EN81hv48","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-16,"FT8","14.074806","2022-10-15 19:39:44","Spain",1665862784,"EA7JHV","IM87mq","KC1QBY","FN44RG","QRP X5105 EFHW",281,
-10,"FT8","14.075439","2022-10-15 19:39:56","United States",1665862796,"KC1QBY","FN44RG","VE3VRW","FN03jq09",,291,
-2,"FT8","14.074935","2022-10-15 19:39:57","United States",1665862797,"KC1QBY","FN44RG","K3HMA","FM28BT",,291,
-17,"FT8","14.075468","2022-10-15 19:39:57","United States",1665862797,"KC1QBY","FN44RG","K8CC","EN82HH",,291,
-8,"FT8","14.075440","2022-10-15 19:39:57","United States",1665862797,"KC1QBY","FN44RG","KC8AAC","EN72FD",,291,
-7,"FT8","14.075441","2022-10-15 19:39:58","United States",1665862798,"KC1QBY","FN44RG","KN4WDB","FM19FC",,291,
-9,"FT8","14.075434","2022-10-15 19:39:59","United States",1665862799,"KC1QBY","FN44RG","WB4DFW","EM84NR","End fed half wave",291,
-3,"FT8","14.075426","2022-10-15 19:40:00","United States",1665862800,"KC1QBY","FN44RG","WB4YDL","EM56jl70mw","6-ele Yagis 120/60'",291,
-17,"FT8","14.075441","2022-10-15 19:40:01","United States",1665862801,"KC1QBY","FN44RG","W3GQ","EM95mn39","Dipole",291,
-22,"FT8","14.075027","2022-10-15 19:40:12","United States",1665862812,"KJ7NUV","CN87up11","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-24,"FT8","14.075434","2022-10-15 19:40:27","United States",1665862827,"KC1QBY","FN44RG","WA9ABB","EN81eb19mg",,291,
-11,"FT8","14.075444","2022-10-15 19:40:27","United States",1665862827,"KC1QBY","FN44RG","K0GW","EN34NW","A4S tribander",291,
-15,"FT8","14.075440","2022-10-15 19:40:27","United States",1665862827,"KC1QBY","FN44RG","KD9MIL","EN54tg47","Comet CHA-250B",291,
-12,"FT8","14.075433","2022-10-15 19:40:27","United States",1665862827,"KC1QBY","FN44RG","KD9LON","EM59fh16","Comet250",291,
-13,"FT8","14.075444","2022-10-15 19:40:27","United States",1665862827,"KC1QBY","FN44RG","KY4LL","EM82CW",".",291,
-6,"FT8","14.075519","2022-10-15 19:40:28","United States",1665862828,"KC1QBY","FN44RG","W4APZ","EM94OW",,291,
-9,"FT8","14.075430","2022-10-15 19:40:29","United States",1665862829,"KC1QBY","FN44RG","N2TNN","FM17QJ",,291,
-15,"FT8","14.075435","2022-10-15 19:40:29","United States",1665862829,"KC1QBY","FN44RG","WN9P","EN52te93",,291,
-18,"FT8","14.075433","2022-10-15 19:40:29","United States",1665862829,"KC1QBY","FN44RG","W3AEM","EN80KE","Rx DXE Mag loop or rndm wire, Tx rndm wire",291,
-24,"FT8","14.075467","2022-10-15 19:40:30","United States",1665862830,"KC1QBY","FN44RG","KE8DQ","EN80gh91wi","MARYSVILLE OH",291,
-18,"FT8","14.075463","2022-10-15 19:40:30","United States",1665862830,"KC1QBY","FN44RG","KF9UP","EN60MK","Gap Titan DX Vertical",291,
-18,"FT8","14.075433","2022-10-15 19:40:32","United States",1665862832,"KC1QBY","FN44RG","VA3ERW","EN92PU","5W, rig QDX, Inverted V",291,
-10,"FT8","14.074484","2022-10-15 19:40:42","United States",1665862842,"KB7ZTI","CN88uj17cr","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-7,"FT8","14.075466","2022-10-15 19:40:57","United States",1665862857,"KC1QBY","FN44RG","K0PT","EM94JD","DELTA LOOP",291,
-5,"FT8","14.075441","2022-10-15 19:40:57","United States",1665862857,"KC1QBY","FN44RG","KI4ABS","EM85TA",,291,
-11,"FT8","14.075510","2022-10-15 19:40:57","United States",1665862857,"KC1QBY","FN44RG","VE3VQS","EN93uj20",,291,
-3,"FT8","14.075442","2022-10-15 19:40:58","United States",1665862858,"KC1QBY","FN44RG","N3GLZ","FM08NC",,291,
0,"FT8","14.075469","2022-10-15 19:40:59","United States",1665862859,"KC1QBY","FN44RG","VE3DV","EN93sk35jp",,291,
-13,"FT8","14.075435","2022-10-15 19:41:02","United States",1665862862,"KC1QBY","FN44RG","K2KN","FN03MC",,291,
-18,"FT8","14.075415","2022-10-15 19:41:11","United States",1665862871,"K5WRR","EM13OC","KC1QBY","FN44RG","QRP X5105 EFHW",291,
1,"FT8","14.076533","2022-10-15 19:41:11","United States",1665862871,"AC4BV","FM17fe74mk","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-23,"FT8","14.075313","2022-10-15 19:41:15","United States",1665862875,"K1SQN","FN42BI","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-5,"FT8","14.075440","2022-10-15 19:41:30","United States",1665862890,"KC1QBY","FN44RG","KN4POG","FM06AA",,291,
-22,"FT8","14.075495","2022-10-15 19:41:45","Sicily",1665862905,"IT9MRM","JM77OF","KC1QBY","FN44RG","QRP X5105 EFHW",248,
-24,"FT8","14.076806","2022-10-15 19:42:14","Croatia",1665862934,"9A4ZM","JN64wu36","KC1QBY","FN44RG","QRP X5105 EFHW",497,
-13,"FT8","14.076074","2022-10-15 19:42:14","France",1665862934,"F5RRS","JN36eb44","KC1QBY","FN44RG","QRP X5105 EFHW",227,
-9,"FT8","14.075363","2022-10-15 19:42:15","United States",1665862935,"KC1QBY","FN44RG","W3OA","EM95mn","5 Els, 68 feet",291,
-18,"FT8","14.075797","2022-10-15 19:42:41","United States",1665862961,"WA1JBO","FN31FB","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-1,"FT8","14.074764","2022-10-15 19:42:41","United States",1665862961,"KD2LNW","EN91PE","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-20,"FT8","14.076608","2022-10-15 19:42:42","Poland",1665862962,"SP6RCK","JO80ru58","KC1QBY","FN44RG","QRP X5105 EFHW",269,
-24,"FT8","14.076720","2022-10-15 19:42:44","Poland",1665862964,"SP2EWQ","JO93fn42","KC1QBY","FN44RG","QRP X5105 EFHW",269,
-15,"FT8","14.076531","2022-10-15 19:43:14","United States",1665862994,"KE4CMA","EM75LD","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-8,"FT8","14.075948","2022-10-15 19:43:41","United States",1665863021,"N0CML","EM48PS","KC1QBY","FN44RG","QRP X5105 EFHW",291,
1,"FT8","14.076372","2022-10-15 19:44:11","United States",1665863051,"K8BL","EN91LM","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-15,"FT8","14.074648","2022-10-15 19:44:14","United States",1665863054,"W4KPB","EM63og28","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-16,"FT8","14.075171","2022-10-15 19:44:14","England",1665863054,"G4WOD","IO81rk","KC1QBY","FN44RG","QRP X5105 EFHW",223,
-9,"FT8","14.075292","2022-10-15 19:44:15","United States",1665863055,"KC1QBY","FN44RG","K9LC","EN52mg",,291,
-13,"FT8","14.075351","2022-10-15 19:44:26","United States",1665863066,"KC1QBY","FN44RG","KN4LOL","FM05NS",,291,
-18,"FT8","14.075350","2022-10-15 19:44:26","United States",1665863066,"KC1QBY","FN44RG","KD8ATF","FM09OM",,291,
-18,"FT8","14.075357","2022-10-15 19:44:27","United States",1665863067,"KC1QBY","FN44RG","NN2T","EM90ed28",,291,
-2,"FT8","14.075356","2022-10-15 19:44:27","United States",1665863067,"KC1QBY","FN44RG","W2RF","FM28MX","Dipole",291,
-15,"FT8","14.075344","2022-10-15 19:44:27","United States",1665863067,"KC1QBY","FN44RG","G7TWC","IO91vo81","InvertedL",291,
-13,"FT8","14.075352","2022-10-15 19:44:27","United States",1665863067,"KC1QBY","FN44RG","KU0HN","EN43bx65",,291,
-13,"FT8","14.075371","2022-10-15 19:44:27","United States",1665863067,"KC1QBY","FN44RG","KC9TWX","EN61PO",,291,
-9,"FT8","14.075326","2022-10-15 19:44:27","United States",1665863067,"KC1QBY","FN44RG","W8JRH","EN72GQ",,291,
-14,"FT8","14.075365","2022-10-15 19:44:27","United States",1665863067,"KC1QBY","FN44RG","KB8ZUN","EN81XJ","HyEnd Fed 3 Band Mini",291,
-11,"FT8","14.075353","2022-10-15 19:44:27","United States",1665863067,"KC1QBY","FN44RG","K9OCO","EM63ol81id",,291,
-13,"FT8","14.075345","2022-10-15 19:44:27","United States",1665863067,"KC1QBY","FN44RG","KD2LNW","EN91PE",,291,
-7,"FT8","14.075349","2022-10-15 19:44:27","United States",1665863067,"KC1QBY","FN44RG","KO4NRT","EM64OT",,291,
-15,"FT8","14.075366","2022-10-15 19:44:27","United States",1665863067,"KC1QBY","FN44RG","N5VX","FM14GS","DALE IN JACKSONVILLE, NC FLEX 6600, VERTICAL, EFHW, DOUBLET",291,
-19,"FT8","14.075356","2022-10-15 19:44:27","United States",1665863067,"KC1QBY","FN44RG","N0MQL","EN35LD49PS","FTDX3K TUNE-A-TENNA (.COM) 40' CENTERVILLE, MN",291,
-13,"FT8","14.075353","2022-10-15 19:44:27","United States",1665863067,"KC1QBY","FN44RG","N3VQH","FN10od56",,291,
-7,"FT8","14.075316","2022-10-15 19:44:28","United States",1665863068,"KC1QBY","FN44RG","KE4UTX","FM05mv96","Yagi 20m,15m,10m @ 10m",291,
-17,"FT8","14.075322","2022-10-15 19:44:28","United States",1665863068,"KC1QBY","FN44RG","G0OOF","IO81QT","Vertical",291,
-19,"FT8","14.075347","2022-10-15 19:44:29","United States",1665863069,"KC1QBY","FN44RG","PD1RVD","JO20XW",,291,
-17,"FT8","14.075342","2022-10-15 19:44:29","United States",1665863069,"KC1QBY","FN44RG","KD9MEQ","EM69wx80",,291,
-14,"FT8","14.075353","2022-10-15 19:44:29","United States",1665863069,"KC1QBY","FN44RG","KD9PXG","EN52XX",,291,
-16,"FT8","14.075525","2022-10-15 19:44:29","United States",1665863069,"KC1QBY","FN44RG","M7GFA","IO83QP",,291,
-11,"FT8","14.075352","2022-10-15 19:44:29","United States",1665863069,"KC1QBY","FN44RG","KF7JIG","EM84MQ",,291,
-14,"FT8","14.075345","2022-10-15 19:44:29","United States",1665863069,"KC1QBY","FN44RG","PD9BG","JO21qp","SteppIR 3 element Yagi",291,
-15,"FT8","14.075351","2022-10-15 19:44:30","United States",1665863070,"KC1QBY","FN44RG","G0KTN","IO81TI","Wellbrook",291,
-8,"FT8","14.075357","2022-10-15 19:44:31","United States",1665863071,"KC1QBY","FN44RG","N4SB","EM66oc12bn",,291,
-9,"FT8","14.075386","2022-10-15 19:44:31","United States",1665863071,"KC1QBY","FN44RG","AC4BV","FM17fe74mk",,291,
-8,"FT8","14.075342","2022-10-15 19:44:31","United States",1665863071,"KC1QBY","FN44RG","K9IMM","EN52CV","TH-7 @ 110' or TH-7 @ 27'",291,
-12,"FT8","14.075355","2022-10-15 19:44:31","United States",1665863071,"KC1QBY","FN44RG","ON7YZ","JO21ja",,291,
-21,"FT8","14.075346","2022-10-15 19:44:31","United States",1665863071,"KC1QBY","FN44RG","M1PAH","IO92ok25",,291,
-5,"FT8","14.075348","2022-10-15 19:44:33","United States",1665863073,"KC1QBY","FN44RG","KO4FSZ","EM95WP",,291,
8,"FT8","14.074961","2022-10-15 19:44:41","United States",1665863081,"K1HTV","FM18AP","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-8,"FT8","14.075644","2022-10-15 19:45:11","United States",1665863111,"KE8PZN","EM97AX","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-14,"FT8","14.074300","2022-10-15 19:45:11","United States",1665863111,"KN4BZT","EM88HM","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-8,"FT8","14.075712","2022-10-15 19:45:11","United States",1665863111,"KE8RS","EM79UP","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-17,"FT8","14.075132","2022-10-15 19:45:12","United States",1665863112,"KO4UUT","EM74WD","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-17,"FT8","14.075935","2022-10-15 19:45:12","United States",1665863112,"WA9RYF","EN52LM","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-18,"FT8","14.074739","2022-10-15 19:45:14","United States",1665863114,"KD9SMG","EM69TD","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-17,"FT8","14.075379","2022-10-15 19:45:26","Fed. Rep. of Germany",1665863126,"DH8BAB","JO43BJ","KC1QBY","FN44RG","QRP X5105 EFHW",230,
-10,"FT8","14.075747","2022-10-15 19:45:26","United States",1665863126,"W3MTN","EM94LM","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-6,"FT8","14.074392","2022-10-15 19:45:26","Netherlands",1665863126,"PD1RVD","JO20XW","KC1QBY","FN44RG","QRP X5105 EFHW",263,
-19,"FT8","14.075431","2022-10-15 19:45:26","France",1665863126,"F4ARU","JN03MM","KC1QBY","FN44RG","QRP X5105 EFHW",227,
-13,"FT8","14.075512","2022-10-15 19:45:26","United States",1665863126,"NE0NS","EN62FB","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-6,"FT8","14.074627","2022-10-15 19:45:26","United States",1665863126,"K4JBL","EM65LM","KC1QBY","FN44RG","QRP X5105 EFHW",291,
3,"FT8","14.076221","2022-10-15 19:45:26","Canada",1665863126,"VA3MJR","FN03LM","KC1QBY","FN44RG","QRP X5105 EFHW",1,
-15,"FT8","14.076387","2022-10-15 19:45:27","Canada",1665863127,"VA5KEN","DO70RK","KC1QBY","FN44RG","QRP X5105 EFHW",1,
-8,"FT8","14.074945","2022-10-15 19:45:29","United States",1665863129,"W5HVS","FM17LM","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-17,"FT8","14.076290","2022-10-15 19:45:56","United States",1665863156,"N8JJM","EN72BV","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-12,"FT8","14.075896","2022-10-15 19:45:57","United States",1665863157,"KB3FSP","FN00LM","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-21,"FT8","14.075299","2022-10-15 19:46:12","United States",1665863172,"KJ4OEM","EM90ED","KC1QBY","FN44RG","QRP X5105 EFHW",291,
1,"FT8","14.075614","2022-10-15 19:46:26","United States",1665863186,"KE8VHN","EN80HK","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-9,"FT8","14.075645","2022-10-15 19:46:27","United States",1665863187,"K8GQ","EM98ej83","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-18,"FT8","14.074948","2022-10-15 19:46:27","United States",1665863187,"KD9SZQ","EN54JT","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-15,"FT8","14.074510","2022-10-15 19:46:29","United States",1665863189,"WD0EDO","EM29LM","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-14,"FT8","14.074971","2022-10-15 19:46:44","United States",1665863204,"KE0OEH","EM29xe88","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-3,"FT8","14.076013","2022-10-15 19:46:56","United States",1665863216,"KN4QHZ","FM19ga29","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-8,"FT8","14.074940","2022-10-15 19:46:56","United States",1665863216,"W3AND","FN10mf97","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-10,"FT8","14.074243","2022-10-15 19:46:56","United States",1665863216,"KB9NIV","EN55AW","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-15,"FT8","14.075035","2022-10-15 19:46:57","United States",1665863217,"KO4NRT","EM64OT","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-11,"FT8","14.076005","2022-10-15 19:47:11","United States",1665863231,"N4G","EL98","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-9,"FT8","14.074563","2022-10-15 19:47:11","United States",1665863231,"KJ4GK","EM83LM","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-22,"FT8","14.076653","2022-10-15 19:47:11","United States",1665863231,"W4KOB","FM26bf57","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-10,"FT8","14.075935","2022-10-15 19:47:26","United States",1665863246,"NG8Y","EM79wi51","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-20,"FT8","14.075172","2022-10-15 19:47:41","Fed. Rep. of Germany",1665863261,"DF4SI","JN58LM","KC1QBY","FN44RG","QRP X5105 EFHW",230,
-3,"FT8","14.075478","2022-10-15 19:47:56","United States",1665863276,"N3WYG","FM18PV","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-20,"FT8","14.076224","2022-10-15 19:47:59","United States",1665863279,"KD9IDD","EN52QH","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-10,"FT8","14.075139","2022-10-15 19:48:11","Spain",1665863291,"EA1DR","IN82cx","KC1QBY","FN44RG","QRP X5105 EFHW",281,
-19,"FT8","14.075615","2022-10-15 19:48:14","United States",1665863294,"AJ5S","EM42LM","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-19,"FT8","14.075430","2022-10-15 19:48:27","England",1665863307,"2E0APG","IO82SP","KC1QBY","FN44RG","QRP X5105 EFHW",223,
-8,"FT8","14.075764","2022-10-15 19:48:41","United States",1665863321,"AA4TS","EM96UC","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-10,"FT8","14.074621","2022-10-15 19:49:11","United States",1665863351,"KO4WXU","EM84LM","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-7,"FT8","14.074317","2022-10-15 19:49:41","United States",1665863381,"WI4B","EM67ss","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-7,"FT8","14.075430","2022-10-15 19:49:41","United States",1665863381,"W5APO","EL89tq","KC1QBY","FN44RG","QRP X5105 EFHW",291,
3,"FT8","14.074893","2022-10-15 19:50:41","United States",1665863441,"N4IRK","FM16vt72","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-15,"FT8","14.074416","2022-10-15 19:50:41","United States",1665863441,"K9XP","EN51LM","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-15,"FT8","14.074505","2022-10-15 19:50:57","United States",1665863457,"KI5RQG","EM34TU","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-8,"FT8","14.074759","2022-10-15 19:51:26","United States",1665863486,"W8TEN","EN91IS","KC1QBY","FN44RG","QRP X5105 EFHW",291,
2,"FT8","14.075109","2022-10-15 19:51:41","United States",1665863501,"N8OFP","EN90cx62","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-10,"FT8","14.075213","2022-10-15 19:52:29","Canada",1665863549,"VA3SV","FN03df15","KC1QBY","FN44RG","QRP X5105 EFHW",1,
-6,"FT8","14.075721","2022-10-15 19:53:57","Canada",1665863637,"VE3LBI","FN03","KC1QBY","FN44RG","QRP X5105 EFHW",1,
-8,"FT8","14.074752","2022-10-15 19:54:59","United States",1665863699,"N8IK","FM18kt64","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-17,"FT8","14.075375","2022-10-15 19:55:18","United States",1665863718,"KC1QBY","FN44RG","KO4PDI","El99jn","Buddie pole deluxe pota pro, ic-705 10 watts",291,
0,"FT8","14.074709","2022-10-15 19:55:56","United States",1665863756,"W8ASH","EN70tk43","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-15,"FT8","14.076457","2022-10-15 19:55:56","United States",1665863756,"K1ZIK","EN92WB","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-17,"FT8","14.075490","2022-10-15 19:55:59","United States",1665863759,"KS9G","EN60LM","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-13,"FT8","14.075312","2022-10-15 19:58:14","Canada",1665863894,"VE3SS","FN03ce64","KC1QBY","FN44RG","QRP X5105 EFHW",1,
-20,"FT8","14.075411","2022-10-15 19:58:41","United States",1665863921,"KC4ZWA","EM76xm64","KC1QBY","FN44RG","QRP X5105 EFHW",291,
5,"FT8","14.074826","2022-10-15 19:59:11","Canada",1665863951,"VE3FTG","FN04AS","KC1QBY","FN44RG","QRP X5105 EFHW",1,
-17,"FT8","14.075092","2022-10-15 20:01:14","United States",1665864074,"K4RBW","FM18","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-12,"FT8","14.075241","2022-10-15 20:01:26","Canada",1665864086,"VE3TKB","EN92ix","KC1QBY","FN44RG","QRP X5105 EFHW",1,
-13,"FT8","14.075934","2022-10-15 20:01:41","United States",1665864101,"KK4RXE","EM75jg92","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-11,"FT8","14.076434","2022-10-15 20:01:42","United States",1665864102,"K3REW","FM29fd68si","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-7,"FT8","14.075253","2022-10-15 20:02:26","United States",1665864146,"N3TJK","FM19RD","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-13,"FT8","14.074969","2022-10-15 20:02:29","United States",1665864149,"KD2LNW","EN91PE","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-19,"FT8","14.075280","2022-10-16 10:18:45","United States",1665915525,"KC1QBY","FN44RG","W3OA","EM95mn","5 Els, 68 feet",291,
-18,"FT8","14.075353","2022-10-16 10:18:59","United States",1665915539,"KC1QBY","FN44RG","KJ4YLO","EM84lt","Tnnadyne LPDA/Maxcon 160 OCF",291,
-18,"FT8","14.075350","2022-10-16 10:18:59","United States",1665915539,"KC1QBY","FN44RG","CU3HY","HM68jp36gr","ANT2",291,
-17,"FT8","14.075205","2022-10-16 10:21:26","Puerto Rico",1665915686,"WP4TZ","FK68","KC1QBY","FN44RG","QRP X5105 EFHW",202,
-12,"FT8","14.075341","2022-10-16 10:22:30","United States",1665915750,"KC1QBY","FN44RG","WZ7I","FN20kk83","Multiband Vertical",291,
-18,"FT8","14.075528","2022-10-16 10:26:41","Barbados",1665916001,"8P6EX","GK03fe14","KC1QBY","FN44RG","QRP X5105 EFHW",62,
-13,"FT8","14.075357","2022-10-16 10:29:26","United States",1665916166,"KC1QBY","FN44RG","HI3MPC","FK49PK",,291,
-14,"FT8","14.075354","2022-10-16 10:29:27","United States",1665916167,"KC1QBY","FN44RG","KR4OS","EM84CI",,291,
-11,"FT8","14.075333","2022-10-16 10:29:27","United States",1665916167,"KC1QBY","FN44RG","NP3XV","FK68CD",,291,
-20,"FT8","14.075361","2022-10-16 10:30:27","United States",1665916227,"KC1QBY","FN44RG","W2RF","FM28MX","Dipole",291,
-20,"FT8","14.075344","2022-10-16 10:31:28","United States",1665916288,"KC1QBY","FN44RG","K4EM","EM83bw","TH7 @ 70'",291,
-19,"FT8","14.075364","2022-10-16 10:31:45","United States",1665916305,"KC1QBY","FN44RG","EA8/DF4UE","IL38bp","4el Yagi 200m asl",291,
-15,"FT8","28.075637","2022-10-16 10:41:11","United States",1665916871,"KC1QBY","FN44RG","K1LO","FN42hr31kv","21 MHz = 4 element yagi up 10 meters",291,
-11,"FT8","28.075636","2022-10-16 11:01:41","United States",1665918101,"KC1QBY","FN44RG","K1LO","FN42hr31kv","21 MHz = 4 element yagi up 10 meters",291,
-22,"FT8","28.075173","2022-10-16 11:22:11","Guadeloupe",1665919331,"FG5GP","FK96EF","KC1QBY","FN44RG","QRP X5105 EFHW",79,
-21,"FT8","28.075638","2022-10-16 11:31:29","Chile",1665919889,"CE1BF","FG46tj","KC1QBY","FN44RG","QRP X5105 EFHW",112,
-18,"FT8","28.074885","2022-10-16 11:36:41","Puerto Rico",1665920201,"KP3AV","FK68vj03","KC1QBY","FN44RG","QRP X5105 EFHW",202,
-15,"FT8","28.075637","2022-10-16 11:39:26","United States",1665920366,"KC1QBY","FN44RG","K1LO","FN42hr31kv","21 MHz = 4 element yagi up 10 meters",291,
-19,"FT8","28.075632","2022-10-16 11:39:27","United States",1665920367,"KC1QBY","FN44RG","FG5GP","FK96EF","Dipole",291,
-24,"FT8","28.075922","2022-10-16 11:41:45","United States",1665920505,"KC1QBY","FN44RG","OA6DXV/SDR","FH43gm","Yagi LFA 2 El. * sdr.republicaoa6.com *",291,
-19,"FT8","28.075510","2022-10-16 11:42:11","Brazil",1665920531,"ZZ5SCI","GG52","KC1QBY","FN44RG","QRP X5105 EFHW",108,
-18,"FT8","28.074793","2022-10-16 11:45:41","Brazil",1665920741,"PP5IP","GG53KC","KC1QBY","FN44RG","QRP X5105 EFHW",108,
-20,"FT8","28.075175","2022-10-16 11:47:11","Brazil",1665920831,"PY2XAT","GG66QO","KC1QBY","FN44RG","QRP X5105 EFHW",108,
-16,"FT8","28.075550","2022-10-16 11:47:30","United States",1665920850,"KC1QBY","FN44RG","PP5IP","GG53KC","Dipole",291,
-17,"FT8","28.075590","2022-10-16 11:49:26","Uruguay",1665920966,"CX5ABM","GF15vc62","KC1QBY","FN44RG","QRP X5105 EFHW",144,
-12,"FT8","28.076343","2022-10-16 11:51:11","Argentina",1665921071,"LW7DXQ","GF05LM","KC1QBY","FN44RG","QRP X5105 EFHW",100,
-1,"FT8","28.076315","2022-10-16 11:51:26","St. Lucia",1665921086,"J69DS","FK94ma61","KC1QBY","FN44RG","QRP X5105 EFHW",97,
-9,"FT8","28.075077","2022-10-16 11:53:11","Brazil",1665921191,"PP5GHM","GG42UF","KC1QBY","FN44RG","QRP X5105 EFHW",108,
-17,"FT8","28.075063","2022-10-16 11:53:26","Argentina",1665921206,"LU3ETY","GF05LM","KC1QBY","FN44RG","QRP X5105 EFHW",100,
-17,"FT8","28.076251","2022-10-16 11:53:41","Uruguay",1665921221,"CX2SA","GF18ao46","KC1QBY","FN44RG","QRP X5105 EFHW",144,
-6,"FT8","28.074888","2022-10-16 11:56:41","Puerto Rico",1665921401,"KP3AV","FK68vj03","KC1QBY","FN44RG","QRP X5105 EFHW",202,
-11,"FT8","28.075622","2022-10-16 11:56:41","Brazil",1665921401,"PP5BK","GG51qx52","KC1QBY","FN44RG","QRP X5105 EFHW",108,
-2,"FT8","28.074391","2022-10-16 11:57:41","Brazil",1665921461,"PU3VON","GF49JX","KC1QBY","FN44RG","QRP X5105 EFHW",108,
0,"FT8","28.075575","2022-10-16 11:58:41","Dominican Republic",1665921521,"HI3Y","FK49pl57am","KC1QBY","FN44RG","QRP X5105 EFHW",72,
-8,"FT8","28.075851","2022-10-16 11:59:11","Puerto Rico",1665921551,"WP4G","FK68wk25","KC1QBY","FN44RG","QRP X5105 EFHW",202,
-17,"FT8","28.075728","2022-10-16 12:00:27","United States",1665921627,"KC1QBY","FN44RG","WP4G","FK68wk25","TA-53",291,
-17,"FT8","28.075720","2022-10-16 12:00:29","United States",1665921629,"KC1QBY","FN44RG","ZZ5SCI","GG52",,291,
-19,"FT8","28.075719","2022-10-16 12:00:30","United States",1665921630,"KC1QBY","FN44RG","K1LO","FN42hr31kv","21 MHz = 4 element yagi up 10 meters",291,
-17,"FT8","28.075717","2022-10-16 12:01:00","United States",1665921660,"KC1QBY","FN44RG","PU3WSF","GG40kb00","DV-27-LONG, AE5890EU-12W,SIGNALINK",291,
-16,"FT8","28.075784","2022-10-16 12:01:57","United States",1665921717,"KC1QBY","FN44RG","LU3CQ","GF05VP",,291,
