grid,lat,lon
EI72,-8.0,-86.0
EI73,-7.0,-86.0
EI74,-6.0,-86.0
EI75,-5.0,-86.0
EI76,-4.0,-86.0
EI77,-3.0,-86.0
EI78,-2.0,-86.0
EI79,-1.0,-86.0
EI80,-10.0,-84.0
EI81,-9.0,-84.0
EI82,-8.0,-84.0
EI83,-7.0,-84.0
EI84,-6.0,-84.0
EI85,-5.0,-84.0
EI86,-4.0,-84.0
EI87,-3.0,-84.0
EI88,-2.0,-84.0
EI89,-1.0,-84.0
EI90,-10.0,-82.0
EI91,-9.0,-82.0
EI92,-8.0,-82.0
EI93,-7.0,-82.0
EI94,-6.0,-82.0
EI95,-5.0,-82.0
EI96,-4.0,-82.0
EI97,-3.0,-82.0
EI98,-2.0,-82.0
EI99,-1.0,-82.0
EJ00,0.0,-100.0
EJ01,1.0,-100.0
EJ02,2.0,-100.0
EJ03,3.0,-100.0
EJ04,4.0,-100.0
EJ05,5.0,-100.0
EJ06,6.0,-100.0
EJ07,7.0,-100.0
EJ08,8.0,-100.0
EJ09,9.0,-100.0
EJ10,0.0,-98.0
EJ11,1.0,-98.0
EJ12,2.0,-98.0
EJ13,3.0,-98.0
EJ14,4.0,-98.0
EJ15,5.0,-98.0
EJ16,6.0,-98.0
EJ17,7.0,-98.0
EJ18,8.0,-98.0
EJ19,9.0,-98.0
EJ20,0.0,-96.0
EJ21,1.0,-96.0
EJ22,2.0,-96.0
EJ23,3.0,-96.0
EJ24,4.0,-96.0
EJ25,5.0,-96.0
EJ26,6.0,-96.0
EJ27,7.0,-96.0
EJ28,8.0,-96.0
EJ29,9.0,-96.0
EJ30,0.0,-94.0
EJ31,1.0,-94.0
EJ32,2.0,-94.0
EJ33,3.0,-94.0
EJ34,4.0,-94.0
EJ35,5.0,-94.0
EJ36,6.0,-94.0
EJ37,7.0,-94.0
EJ38,8.0,-94.0
EJ39,9.0,-94.0
EJ40,0.0,-92.0
EJ41,1.0,-92.0
EJ42,2.0,-92.0
EJ43,3.0,-92.0
EJ44,4.0,-92.0
EJ45,5.0,-92.0
EJ46,6.0,-92.0
EJ47,7.0,-92.0
EJ48,8.0,-92.0
EJ49,9.0,-92.0
EJ50,0.0,-90.0
EJ51,1.0,-90.0
EJ52,2.0,-90.0
EJ53,3.0,-90.0
EJ54,4.0,-90.0
EJ55,5.0,-90.0
EJ56,6.0,-90.0
EJ57,7.0,-90.0
EJ58,8.0,-90.0
EJ59,9.0,-90.0
EJ60,0.0,-88.0
EJ61,1.0,-88.0
EJ62,2.0,-88.0
EJ63,3.0,-88.0
EJ64,4.0,-88.0
EJ65,5.0,-88.0
EJ66,6.0,-88.0
EJ67,7.0,-88.0
EJ68,8.0,-88.0
EJ69,9.0,-88.0
EJ70,0.0,-86.0
EJ71,1.0,-86.0
EJ72,2.0,-86.0
EJ73,3.0,-86.0
EJ74,4.0,-86.0
EJ75,5.0,-86.0
EJ76,6.0,-86.0
EJ77,7.0,-86.0
EJ78,8.0,-86.0
EJ79,9.0,-86.0
EJ80,0.0,-84.0
EJ81,1.0,-84.0
EJ82,2.0,-84.0
EJ83,3.0,-84.0
EJ84,4.0,-84.0
EJ85,5.0,-84.0
EJ86,6.0,-84.0
EJ87,7.0,-84.0
EJ88,8.0,-84.0
EJ89,9.0,-84.0
EJ90,0.0,-82.0
EJ91,1.0,-82.0
EJ92,2.0,-82.0
EJ93,3.0,-82.0
EJ94,4.0,-82.0
EJ95,5.0,-82.0
EJ96,6.0,-82.0
EJ97,7.0,-82.0
EJ98,8.0,-82.0
EJ99,9.0,-82.0
EK00,10.0,-100.0
EK01,11.0,-100.0
EK02,12.0,-100.0
EK03,13.0,-100.0
EK04,14.0,-100.0
EK05,15.0,-100.0
EK06,16.0,-100.0
EK07,17.0,-100.0
EK08,18.0,-100.0
EK09,19.0,-100.0
EK10,10.0,-98.0
EK11,11.0,-98.0
EK12,12.0,-98.0
EK13,13.0,-98.0
EK14,14.0,-98.0
EK15,15.0,-98.0
EK16,16.0,-98.0
EK17,17.0,-98.0
EK18,18.0,-98.0
EK19,19.0,-98.0
EK20,10.0,-96.0
EK21,11.0,-96.0
EK22,12.0,-96.0
EK23,13.0,-96.0
EK24,14.0,-96.0
EK25,15.0,-96.0
EK26,16.0,-96.0
EK27,17.0,-96.0
EK28,18.0,-96.0
EK29,19.0,-96.0
EK30,10.0,-94.0
EK31,11.0,-94.0
EK32,12.0,-94.0
EK33,13.0,-94.0
EK34,14.0,-94.0
EK35,15.0,-94.0
EK36,16.0,-94.0
EK37,17.0,-94.0
EK38,18.0,-94.0
EK39,19.0,-94.0
EK40,10.0,-92.0
EK41,11.0,-92.0
EK42,12.0,-92.0
EK43,13.0,-92.0
EK44,14.0,-92.0
EK45,15.0,-92.0
EK46,16.0,-92.0
EK47,17.0,-92.0
EK48,18.0,-92.0
EK49,19.0,-92.0
EK50,10.0,-90.0
EK51,11.0,-90.0
EK52,12.0,-90.0
EK53,13.0,-90.0
EK54,14.0,-90.0
EK55,15.0,-90.0
EK56,16.0,-90.0
EK57,17.0,-90.0
EK58,18.0,-90.0
EK59,19.0,-90.0
EK60,10.0,-88.0
EK61,11.0,-88.0
EK62,12.0,-88.0
EK63,13.0,-88.0
EK64,14.0,-88.0
EK65,15.0,-88.0
EK66,16.0,-88.0
EK67,17.0,-88.0
EK68,18.0,-88.0
EK69,19.0,-88.0
EK70,10.0,-86.0
EK71,11.0,-86.0
EK72,12.0,-86.0
EK73,13.0,-86.0
EK74,14.0,-86.0
EK75,15.0,-86.0
EK76,16.0,-86.0
EK77,17.0,-86.0
EK78,18.0,-86.0
EK79,19.0,-86.0
EK80,10.0,-84.0
EK81,11.0,-84.0
EK82,12.0,-84.0
EK83,13.0,-84.0
EK84,14.0,-84.0
EK85,15.0,-84.0
EK86,16.0,-84.0
EK87,17.0,-84.0
EK88,18.0,-84.0
EK89,19.0,-84.0
EK90,10.0,-82.0
EK91,11.0,-82.0
EK92,12.0,-82.0
EK93,13.0,-82.0
EK94,14.0,-82.0
EK95,15.0,-82.0
EK96,16.0,-82.0
EK97,17.0,-82.0
EK98,18.0,-82.0
EK99,19.0,-82.0
EL00,20.0,-100.0
EL01,21.0,-100.0
EL02,22.0,-100.0
EL03,23.0,-100.0
EL04,24.0,-100.0
EL05,25.0,-100.0
EL06,26.0,-100.0
EL07,27.0,-100.0
EL08,28.0,-100.0
EL09,29.0,-100.0
EL10,20.0,-98.0
EL11,21.0,-98.0
EL12,22.0,-98.0
EL13,23.0,-98.0
EL14,24.0,-98.0
EL15,25.0,-98.0
EL16,26.0,-98.0
EL17,27.0,-98.0
EL18,28.0,-98.0
EL19,29.0,-98.0
EL20,20.0,-96.0
EL21,21.0,-96.0
EL22,22.0,-96.0
EL23,23.0,-96.0
EL24,24.0,-96.0
EL25,25.0,-96.0
EL26,26.0,-96.0
EL27,27.0,-96.0
EL28,28.0,-96.0
EL29,29.0,-96.0
EL30,20.0,-94.0
EL31,21.0,-94.0
EL32,22.0,-94.0
EL33,23.0,-94.0
EL34,24.0,-94.0
EL35,25.0,-94.0
EL36,26.0,-94.0
EL37,27.0,-94.0
EL38,28.0,-94.0
EL39,29.0,-94.0
EL40,20.0,-92.0
EL41,21.0,-92.0
EL42,22.0,-92.0
EL43,23.0,-92.0
EL44,24.0,-92.0
EL45,25.0,-92.0
EL46,26.0,-92.0
EL47,27.0,-92.0
EL48,28.0,-92.0
EL49,29.0,-92.0
EL50,20.0,-90.0
EL51,21.0,-90.0
EL52,22.0,-90.0
EL53,23.0,-90.0
EL54,24.0,-90.0
EL55,25.0,-90.0
EL56,26.0,-90.0
EL57,27.0,-90.0
EL58,28.0,-90.0
EL59,29.0,-90.0
EL60,20.0,-88.0
EL61,21.0,-88.0
EL62,22.0,-88.0
EL63,23.0,-88.0
EL64,24.0,-88.0
EL65,25.0,-88.0
EL66,26.0,-88.0
EL67,27.0,-88.0
EL68,28.0,-88.0
EL69,29.0,-88.0
EL70,20.0,-86.0
EL71,21.0,-86.0
EL72,22.0,-86.0
EL73,23.0,-86.0
EL74,24.0,-86.0
EL75,25.0,-86.0
EL76,26.0,-86.0
EL77,27.0,-86.0
EL78,28.0,-86.0
EL79,29.0,-86.0
EL80,20.0,-84.0
EL81,21.0,-84.0
EL82,22.0,-84.0
EL83,23.0,-84.0
EL84,24.0,-84.0
EL85,25.0,-84.0
EL86,26.0,-84.0
EL87,27.0,-84.0
EL88,28.0,-84.0
EL89,29.0,-84.0
EL90,20.0,-82.0
EL91,21.0,-82.0
EL92,22.0,-82.0
EL93,23.0,-82.0
EL94,24.0,-82.0
EL95,25.0,-82.0
EL96,26.0,-82.0
EL97,27.0,-82.0
EL98,28.0,-82.0
EL99,29.0,-82.0
EM00,30.0,-100.0
EM01,31.0,-100.0
EM02,32.0,-100.0
EM03,33.0,-100.0
EM04,34.0,-100.0
EM05,35.0,-100.0
EM06,36.0,-100.0
EM07,37.0,-100.0
EM08,38.0,-100.0
EM09,39.0,-100.0
EM10,30.0,-98.0
EM11,31.0,-98.0
EM12,32.0,-98.0
EM13,33.0,-98.0
EM14,34.0,-98.0
EM15,35.0,-98.0
EM16,36.0,-98.0
EM17,37.0,-98.0
EM18,38.0,-98.0
EM19,39.0,-98.0
EM20,30.0,-96.0
EM21,31.0,-96.0
EM22,32.0,-96.0
EM23,33.0,-96.0
EM24,34.0,-96.0
EM25,35.0,-96.0
EM26,36.0,-96.0
EM27,37.0,-96.0
EM28,38.0,-96.0
EM29,39.0,-96.0
EM30,30.0,-94.0
EM31,31.0,-94.0
EM32,32.0,-94.0
EM33,33.0,-94.0
EM34,34.0,-94.0
EM35,35.0,-94.0
EM36,36.0,-94.0
EM37,37.0,-94.0
EM38,38.0,-94.0
EM39,39.0,-94.0
EM40,30.0,-92.0
EM41,31.0,-92.0
EM42,32.0,-92.0
EM43,33.0,-92.0
EM44,34.0,-92.0
EM45,35.0,-92.0
EM46,36.0,-92.0
EM47,37.0,-92.0
EM48,38.0,-92.0
EM49,39.0,-92.0
EM50,30.0,-90.0
EM51,31.0,-90.0
EM52,32.0,-90.0
EM53,33.0,-90.0
EM54,34.0,-90.0
EM55,35.0,-90.0
EM56,36.0,-90.0
EM57,37.0,-90.0
EM58,38.0,-90.0
EM59,39.0,-90.0
EM60,30.0,-88.0
EM61,31.0,-88.0
EM62,32.0,-88.0
EM63,33.0,-88.0
EM64,34.0,-88.0
EM65,35.0,-88.0
EM66,36.0,-88.0
EM67,37.0,-88.0
EM68,38.0,-88.0
EM69,39.0,-88.0
EM70,30.0,-86.0
EM71,31.0,-86.0
EM72,32.0,-86.0
EM73,33.0,-86.0
EM74,34.0,-86.0
EM75,35.0,-86.0
EM76,36.0,-86.0
EM77,37.0,-86.0
EM78,38.0,-86.0
EM79,39.0,-86.0
EM80,30.0,-84.0
EM81,31.0,-84.0
EM82,32.0,-84.0
EM83,33.0,-84.0
EM84,34.0,-84.0
EM85,35.0,-84.0
EM86,36.0,-84.0
EM87,37.0,-84.0
EM88,38.0,-84.0
EM89,39.0,-84.0
EM90,30.0,-82.0
EM91,31.0,-82.0
EM92,32.0,-82.0
EM93,33.0,-82.0
EM94,34.0,-82.0
EM95,35.0,-82.0
EM96,36.0,-82.0
EM97,37.0,-82.0
EM98,38.0,-82.0
EM99,39.0,-82.0
EN00,40.0,-100.0
EN01,41.0,-100.0
EN02,42.0,-100.0
EN03,43.0,-100.0
EN04,44.0,-100.0
EN05,45.0,-100.0
EN06,46.0,-100.0
EN07,47.0,-100.0
EN08,48.0,-100.0
EN09,49.0,-100.0
EN10,40.0,-98.0
EN11,41.0,-98.0
EN12,42.0,-98.0
EN13,43.0,-98.0
EN14,44.0,-98.0
EN15,45.0,-98.0
EN16,46.0,-98.0
EN17,47.0,-98.0
EN18,48.0,-98.0
EN19,49.0,-98.0
EN20,40.0,-96.0
EN21,41.0,-96.0
EN22,42.0,-96.0
EN23,43.0,-96.0
EN24,44.0,-96.0
EN25,45.0,-96.0
EN26,46.0,-96.0
EN27,47.0,-96.0
EN28,48.0,-96.0
EN29,49.0,-96.0
EN30,40.0,-94.0
EN31,41.0,-94.0
EN32,42.0,-94.0
EN33,43.0,-94.0
EN34,44.0,-94.0
EN35,45.0,-94.0
EN36,46.0,-94.0
EN37,47.0,-94.0
EN38,48.0,-94.0
EN39,49.0,-94.0
EN40,40.0,-92.0
EN41,41.0,-92.0
EN42,42.0,-92.0
EN43,43.0,-92.0
EN44,44.0,-92.0
EN45,45.0,-92.0
EN46,46.0,-92.0
EN47,47.0,-92.0
EN48,48.0,-92.0
EN49,49.0,-92.0
EN50,40.0,-90.0
EN51,41.0,-90.0
EN52,42.0,-90.0
EN53,43.0,-90.0
EN54,44.0,-90.0
EN55,45.0,-90.0
EN56,46.0,-90.0
EN57,47.0,-90.0
EN58,48.0,-90.0
EN59,49.0,-90.0
EN60,40.0,-88.0
EN61,41.0,-88.0
EN62,42.0,-88.0
EN63,43.0,-88.0
EN64,44.0,-88.0
EN65,45.0,-88.0
EN66,46.0,-88.0
EN67,47.0,-88.0
EN68,48.0,-88.0
EN69,49.0,-88.0
EN70,40.0,-86.0
EN71,41.0,-86.0
EN72,42.0,-86.0
EN73,43.0,-86.0
EN74,44.0,-86.0
EN75,45.0,-86.0
EN76,46.0,-86.0
EN77,47.0,-86.0
EN78,48.0,-86.0
EN79,49.0,-86.0
EN80,40.0,-84.0
EN81,41.0,-84.0
EN82,42.0,-84.0
EN83,43.0,-84.0
EN84,44.0,-84.0
EN85,45.0,-84.0
EN86,46.0,-84.0
EN87,47.0,-84.0
EN88,48.0,-84.0
EN89,49.0,-84.0
EN90,40.0,-82.0
EN91,41.0,-82.0
EN92,42.0,-82.0
EN93,43.0,-82.0
EN94,44.0,-82.0
EN95,45.0,-82.0
EN96,46.0,-82.0
EN97,47.0,-82.0
EN98,48.0,-82.0
EN99,49.0,-82.0
EO00,50.0,-100.0
EO01,51.0,-100.0
EO02,52.0,-100.0
EO03,53.0,-100.0
EO04,54.0,-100.0
EO05,55.0,-100.0
EO06,56.0,-100.0
EO07,57.0,-100.0
EO08,58.0,-100.0
EO09,59.0,-100.0
EO10,50.0,-98.0
EO11,51.0,-98.0
EO12,52.0,-98.0
EO13,53.0,-98.0
EO14,54.0,-98.0
EO15,55.0,-98.0
EO16,56.0,-98.0
EO17,57.0,-98.0
EO18,58.0,-98.0
EO19,59.0,-98.0
EO20,50.0,-96.0
EO21,51.0,-96.0
EO22,52.0,-96.0
EO23,53.0,-96.0
EO24,54.0,-96.0
EO25,55.0,-96.0
EO26,56.0,-96.0
EO27,57.0,-96.0
EO28,58.0,-96.0
EO29,59.0,-96.0
EO30,50.0,-94.0
EO31,51.0,-94.0
EO32,52.0,-94.0
EO33,53.0,-94.0
EO34,54.0,-94.0
EO35,55.0,-94.0
EO36,56.0,-94.0
EO37,57.0,-94.0
EO38,58.0,-94.0
EO39,59.0,-94.0
EO40,50.0,-92.0
EO41,51.0,-92.0
EO42,52.0,-92.0
EO43,53.0,-92.0
EO44,54.0,-92.0
EO45,55.0,-92.0
EO46,56.0,-92.0
EO47,57.0,-92.0
EO48,58.0,-92.0
EO49,59.0,-92.0
EO50,50.0,-90.0
EO51,51.0,-90.0
EO52,52.0,-90.0
EO53,53.0,-90.0
EO54,54.0,-90.0
EO55,55.0,-90.0
EO56,56.0,-90.0
EO57,57.0,-90.0
EO58,58.0,-90.0
EO59,59.0,-90.0
EO60,50.0,-88.0
EO61,51.0,-88.0
EO62,52.0,-88.0
EO63,53.0,-88.0
EO64,54.0,-88.0
EO65,55.0,-88.0
EO66,56.0,-88.0
EO67,57.0,-88.0
EO68,58.0,-88.0
EO69,59.0,-88.0
EO70,50.0,-86.0
EO71,51.0,-86.0
EO72,52.0,-86.0
EO73,53.0,-86.0
EO74,54.0,-86.0
EO75,55.0,-86.0
EO76,56.0,-86.0
EO77,57.0,-86.0
EO78,58.0,-86.0
EO79,59.0,-86.0
EO80,50.0,-84.0
EO81,51.0,-84.0
EO82,52.0,-84.0
EO83,53.0,-84.0
EO84,54.0,-84.0
EO85,55.0,-84.0
EO86,56.0,-84.0
EO87,57.0,-84.0
EO88,58.0,-84.0
EO89,59.0,-84.0
EO90,50.0,-82.0
EO91,51.0,-82.0
EO92,52.0,-82.0
EO93,53.0,-82.0
EO94,54.0,-82.0
EO95,55.0,-82.0
EO96,56.0,-82.0
EO97,57.0,-82.0
EO98,58.0,-82.0
EO99,59.0,-82.0
EP00,60.0,-100.0
EP01,61.0,-100.0
EP02,62.0,-100.0
EP03,63.0,-100.0
EP04,64.0,-100.0
EP05,65.0,-100.0
EP06,66.0,-100.0
EP07,67.0,-100.0
EP08,68.0,-100.0
EP09,69.0,-100.0
EP10,60.0,-98.0
EP11,61.0,-98.0
EP12,62.0,-98.0
EP13,63.0,-98.0
EP14,64.0,-98.0
EP15,65.0,-98.0
EP16,66.0,-98.0
EP17,67.0,-98.0
EP18,68.0,-98.0
EP19,69.0,-98.0
EP20,60.0,-96.0
EP21,61.0,-96.0
EP22,62.0,-96.0
EP23,63.0,-96.0
EP24,64.0,-96.0
EP25,65.0,-96.0
EP26,66.0,-96.0
EP27,67.0,-96.0
EP28,68.0,-96.0
EP29,69.0,-96.0
EP30,60.0,-94.0
EP31,61.0,-94.0
EP32,62.0,-94.0
EP33,63.0,-94.0
EP34,64.0,-94.0
EP35,65.0,-94.0
EP36,66.0,-94.0
EP37,67.0,-94.0
EP38,68.0,-94.0
EP39,69.0,-94.0
EP40,60.0,-92.0
EP41,61.0,-92.0
EP42,62.0,-92.0
EP43,63.0,-92.0
EP44,64.0,-92.0
EP45,65.0,-92.0
EP46,66.0,-92.0
EP47,67.0,-92.0
EP48,68.0,-92.0
EP49,69.0,-92.0
EP50,60.0,-90.0
EP51,61.0,-90.0
EP52,62.0,-90.0
EP53,63.0,-90.0
EP54,64.0,-90.0
EP55,65.0,-90.0
EP56,66.0,-90.0
EP57,67.0,-90.0
EP58,68.0,-90.0
EP59,69.0,-90.0
EP60,60.0,-88.0
EP61,61.0,-88.0
EP62,62.0,-88.0
EP63,63.0,-88.0
EP64,64.0,-88.0
EP65,65.0,-88.0
EP66,66.0,-88.0
EP67,67.0,-88.0
EP68,68.0,-88.0
EP69,69.0,-88.0
EP70,60.0,-86.0
EP71,61.0,-86.0
EP72,62.0,-86.0
EP73,63.0,-86.0
EP74,64.0,-86.0
EP75,65.0,-86.0
EP76,66.0,-86.0
EP77,67.0,-86.0
EP78,68.0,-86.0
EP79,69.0,-86.0
EP80,60.0,-84.0
EP81,61.0,-84.0
EP82,62.0,-84.0
EP83,63.0,-84.0
EP84,64.0,-84.0
EP85,65.0,-84.0
EP86,66.0,-84.0
EP87,67.0,-84.0
EP88,68.0,-84.0
EP89,69.0,-84.0
EP90,60.0,-82.0
EP91,61.0,-82.0
EP92,62.0,-82.0
EP93,63.0,-82.0
EP94,64.0,-82.0
EP95,65.0,-82.0
EP96,66.0,-82.0
EP97,67.0,-82.0
EP98,68.0,-82.0
EP99,69.0,-82.0
EQ00,70.0,-100.0
EQ01,71.0,-100.0
EQ02,72.0,-100.0
EQ03,73.0,-100.0
EQ04,74.0,-100.0
EQ05,75.0,-100.0
EQ06,76.0,-100.0
EQ07,77.0,-100.0
EQ08,78.0,-100.0
EQ09,79.0,-100.0
EQ10,70.0,-98.0
EQ11,71.0,-98.0
EQ12,72.0,-98.0
EQ13,73.0,-98.0
EQ14,74.0,-98.0
EQ15,75.0,-98.0
EQ16,76.0,-98.0
EQ17,77.0,-98.0
EQ18,78.0,-98.0
EQ19,79.0,-98.0
EQ20,70.0,-96.0
EQ21,71.0,-96.0
EQ22,72.0,-96.0
EQ23,73.0,-96.0
EQ24,74.0,-96.0
EQ25,75.0,-96.0
EQ26,76.0,-96.0
EQ27,77.0,-96.0
EQ28,78.0,-96.0
EQ29,79.0,-96.0
EQ30,70.0,-94.0
EQ31,71.0,-94.0
EQ32,72.0,-94.0
EQ33,73.0,-94.0
EQ34,74.0,-94.0
EQ35,75.0,-94.0
EQ36,76.0,-94.0
EQ37,77.0,-94.0
EQ38,78.0,-94.0
EQ39,79.0,-94.0
EQ40,70.0,-92.0
EQ41,71.0,-92.0
EQ42,72.0,-92.0
EQ43,73.0,-92.0
EQ44,74.0,-92.0
EQ45,75.0,-92.0
EQ46,76.0,-92.0
EQ47,77.0,-92.0
EQ48,78.0,-92.0
EQ49,79.0,-92.0
EQ50,70.0,-90.0
EQ51,71.0,-90.0
EQ52,72.0,-90.0
EQ53,73.0,-90.0
EQ54,74.0,-90.0
EQ55,75.0,-90.0
EQ56,76.0,-90.0
EQ57,77.0,-90.0
EQ58,78.0,-90.0
EQ59,79.0,-90.0
EQ60,70.0,-88.0
EQ61,71.0,-88.0
EQ62,72.0,-88.0
EQ63,73.0,-88.0
EQ64,74.0,-88.0
EQ65,75.0,-88.0
EQ66,76.0,-88.0
EQ67,77.0,-88.0
EQ68,78.0,-88.0
EQ69,79.0,-88.0
EQ70,70.0,-86.0
EQ71,71.0,-86.0
EQ72,72.0,-86.0
EQ73,73.0,-86.0
EQ74,74.0,-86.0
EQ75,75.0,-86.0
EQ76,76.0,-86.0
EQ77,77.0,-86.0
EQ78,78.0,-86.0
EQ79,79.0,-86.0
EQ80,70.0,-84.0
EQ81,71.0,-84.0
EQ82,72.0,-84.0
EQ83,73.0,-84.0
EQ84,74.0,-84.0
EQ85,75.0,-84.0
EQ86,76.0,-84.0
EQ87,77.0,-84.0
EQ88,78.0,-84.0
EQ89,79.0,-84.0
EQ90,70.0,-82.0
EQ91,71.0,-82.0
EQ92,72.0,-82.0
EQ93,73.0,-82.0
EQ94,74.0,-82.0
EQ95,75.0,-82.0
EQ96,76.0,-82.0
EQ97,77.0,-82.0
EQ98,78.0,-82.0
EQ99,79.0,-82.0
ER00,80.0,-100.0
ER01,81.0,-100.0
ER02,82.0,-100.0
ER03,83.0,-100.0
ER04,84.0,-100.0
ER05,85.0,-100.0
ER06,86.0,-100.0
ER07,87.0,-100.0
ER08,88.0,-100.0
ER09,89.0,-100.0
ER10,80.0,-98.0
ER11,81.0,-98.0
ER12,82.0,-98.0
ER13,83.0,-98.0
ER14,84.0,-98.0
ER15,85.0,-98.0
ER16,86.0,-98.0
ER17,87.0,-98.0
ER18,88.0,-98.0
ER19,89.0,-98.0
ER20,80.0,-96.0
ER21,81.0,-96.0
ER22,82.0,-96.0
ER23,83.0,-96.0
ER24,84.0,-96.0
ER25,85.0,-96.0
ER26,86.0,-96.0
ER27,87.0,-96.0
ER28,88.0,-96.0
ER29,89.0,-96.0
ER30,80.0,-94.0
ER31,81.0,-94.0
ER32,82.0,-94.0
ER33,83.0,-94.0
ER34,84.0,-94.0
ER35,85.0,-94.0
ER36,86.0,-94.0
ER37,87.0,-94.0
ER38,88.0,-94.0
ER39,89.0,-94.0
ER40,80.0,-92.0
ER41,81.0,-92.0
ER42,82.0,-92.0
ER43,83.0,-92.0
ER44,84.0,-92.0
ER45,85.0,-92.0
ER46,86.0,-92.0
ER47,87.0,-92.0
ER48,88.0,-92.0
ER49,89.0,-92.0
ER50,80.0,-90.0
ER51,81.0,-90.0
ER52,82.0,-90.0
ER53,83.0,-90.0
ER54,84.0,-90.0
ER55,85.0,-90.0
ER56,86.0,-90.0
ER57,87.0,-90.0
ER58,88.0,-90.0
ER59,89.0,-90.0
ER60,80.0,-88.0
ER61,81.0,-88.0
ER62,82.0,-88.0
ER63,83.0,-88.0
ER64,84.0,-88.0
ER65,85.0,-88.0
ER66,86.0,-88.0
ER67,87.0,-88.0
ER68,88.0,-88.0
ER69,89.0,-88.0
ER70,80.0,-86.0
ER71,81.0,-86.0
ER72,82.0,-86.0
ER73,83.0,-86.0
ER74,84.0,-86.0
ER75,85.0,-86.0
ER76,86.0,-86.0
ER77,87.0,-86.0
ER78,88.0,-86.0
ER79,89.0,-86.0
ER80,80.0,-84.0
ER81,81.0,-84.0
ER82,82.0,-84.0
ER83,83.0,-84.0
ER84,84.0,-84.0
ER85,85.0,-84.0
ER86,86.0,-84.0
ER87,87.0,-84.0
ER88,88.0,-84.0
ER89,89.0,-84.0
ER90,80.0,-82.0
ER91,81.0,-82.0
ER92,82.0,-82.0
ER93,83.0,-82.0
ER94,84.0,-82.0
ER95,85.0,-82.0
ER96,86.0,-82.0
ER97,87.0,-82.0
ER98,88.0,-82.0
ER99,89.0,-82.0
FA00,-90.0,-80.0
FA01,-89.0,-80.0
FA02,-88.0,-80.0
FA03,-87.0,-80.0
FA04,-86.0,-80.0
FA05,-85.0,-80.0
FA06,-84.0,-80.0
FA07,-83.0,-80.0
FA08,-82.0,-80.0
FA09,-81.0,-80.0
FA10,-90.0,-78.0
FA11,-89.0,-78.0
FA12,-88.0,-78.0
FA13,-87.0,-78.0
FA14,-86.0,-78.0
FA15,-85.0,-78.0
FA16,-84.0,-78.0
FA17,-83.0,-78.0
FA18,-82.0,-78.0
FA19,-81.0,-78.0
FA20,-90.0,-76.0
FA21,-89.0,-76.0
FA22,-88.0,-76.0
FA23,-87.0,-76.0
FA24,-86.0,-76.0
FA25,-85.0,-76.0
FA26,-84.0,-76.0
FA27,-83.0,-76.0
FA28,-82.0,-76.0
FA29,-81.0,-76.0
FA30,-90.0,-74.0
FA31,-89.0,-74.0
FA32,-88.0,-74.0
FA33,-87.0,-74.0
FA34,-86.0,-74.0
FA35,-85.0,-74.0
FA36,-84.0,-74.0
FA37,-83.0,-74.0
FA38,-82.0,-74.0
FA39,-81.0,-74.0
FA40,-90.0,-72.0
FA41,-89.0,-72.0
FA42,-88.0,-72.0
FA43,-87.0,-72.0
FA44,-86.0,-72.0
FA45,-85.0,-72.0
FA46,-84.0,-72.0
FA47,-83.0,-72.0
FA48,-82.0,-72.0
FA49,-81.0,-72.0
FA50,-90.0,-70.0
FA51,-89.0,-70.0
FA52,-88.0,-70.0
FA53,-87.0,-70.0
FA54,-86.0,-70.0
FA55,-85.0,-70.0
FA56,-84.0,-70.0
FA57,-83.0,-70.0
FA58,-82.0,-70.0
FA59,-81.0,-70.0
FA60,-90.0,-68.0
FA61,-89.0,-68.0
FA62,-88.0,-68.0
FA63,-87.0,-68.0
FA64,-86.0,-68.0
FA65,-85.0,-68.0
FA66,-84.0,-68.0
FA67,-83.0,-68.0
FA68,-82.0,-68.0
FA69,-81.0,-68.0
FA70,-90.0,-66.0
FA71,-89.0,-66.0
FA72,-88.0,-66.0
FA73,-87.0,-66.0
FA74,-86.0,-66.0
FA75,-85.0,-66.0
FA76,-84.0,-66.0
FA77,-83.0,-66.0
FA78,-82.0,-66.0
FA79,-81.0,-66.0
FA80,-90.0,-64.0
FA81,-89.0,-64.0
FA82,-88.0,-64.0
FA83,-87.0,-64.0
FA84,-86.0,-64.0
FA85,-85.0,-64.0
FA86,-84.0,-64.0
FA87,-83.0,-64.0
FA88,-82.0,-64.0
FA89,-81.0,-64.0
FA90,-90.0,-62.0
FA91,-89.0,-62.0
FA92,-88.0,-62.0
FA93,-87.0,-62.0
FA94,-86.0,-62.0
FA95,-85.0,-62.0
FA96,-84.0,-62.0
FA97,-83.0,-62.0
FA98,-82.0,-62.0
FA99,-81.0,-62.0
FB00,-80.0,-80.0
FB01,-79.0,-80.0
FB02,-78.0,-80.0
FB03,-77.0,-80.0
FB04,-76.0,-80.0
FB05,-75.0,-80.0
FB06,-74.0,-80.0
FB07,-73.0,-80.0
FB08,-72.0,-80.0
FB09,-71.0,-80.0
FB10,-80.0,-78.0
FB11,-79.0,-78.0
FB12,-78.0,-78.0
FB13,-77.0,-78.0
FB14,-76.0,-78.0
FB15,-75.0,-78.0
FB16,-74.0,-78.0
FB17,-73.0,-78.0
FB18,-72.0,-78.0
FB19,-71.0,-78.0
FB20,-80.0,-76.0
